combo,count
Garage Cars + Gr Liv Area + Half Bath,10
Bsmt Qual + Garage Area + Utilities,10
Bsmt Qual + Garage Area + Garage Qual,10
Exter Cond + Exter Qual + Garage Area,10
Exter Cond + Garage Area + Heating QC,10
Bsmt Qual + Garage Area + Low Qual Fin SF,10
Garage Cars + Half Bath + Kitchen Qual,10
Bsmt Qual + Garage Area + Kitchen Qual,10
Exter Qual + Garage Area + Utilities,10
Exter Qual + Garage Area + Low Qual Fin SF,10
Exter Qual + Garage Area + Kitchen Qual,10
Exter Qual + Garage Area + Heating QC,10
Exter Qual + Garage Area + Gr Liv Area,10
Exter Qual + Garage Area + Garage Qual,10
Exter Cond + Fireplace Qu + Garage Area,10
Exter Qual + Fireplace Qu + Garage Area,10
Exter Cond + Garage Area + Utilities,10
Exter Cond + Garage Area + Low Qual Fin SF,10
Exter Cond + Garage Area + Kitchen Qual,10
Exter Qual + Garage Area + Garage Cond,10
Exter Cond + Garage Area + Gr Liv Area,10
Exter Cond + Garage Area + Garage Qual,10
Exter Cond + Garage Area + Garage Cond,10
Bedroom AbvGr + Full Bath + Utilities,9
BsmtFin SF 2 + Garage Cars + Half Bath,9
Bsmt Unf SF + Exter Qual + Garage Area,9
Bedroom AbvGr + Garage Qual + Open Porch SF,9
Bedroom AbvGr + Exter Qual + Full Bath,9
Bedroom AbvGr + BsmtFin SF 2 + Open Porch SF,9
Bedroom AbvGr + Bsmt Cond + Open Porch SF,9
Bsmt Unf SF + Fireplace Qu + Garage Area,9
Bedroom AbvGr + Exter Cond + Open Porch SF,9
Bedroom AbvGr + Bsmt Qual + Open Porch SF,9
Bsmt Qual + BsmtFin SF 1 + Garage Area,9
Bedroom AbvGr + Gr Liv Area + Open Porch SF,9
Bsmt Qual + Bsmt Unf SF + Garage Area,9
Bsmt Unf SF + Garage Area + Garage Cond,9
Bsmt Unf SF + Garage Area + Garage Qual,9
Bedroom AbvGr + Exter Cond + Full Bath,9
Bedroom AbvGr + Fireplace Qu + Open Porch SF,9
Bedroom AbvGr + Fireplace Qu + Full Bath,9
Bsmt Qual + BsmtFin SF 2 + Garage Area,9
Bedroom AbvGr + Garage Cond + Open Porch SF,9
Bedroom AbvGr + Full Bath + Garage Cond,9
Bedroom AbvGr + Full Bath + Garage Qual,9
Bsmt Unf SF + Exter Cond + Garage Area,9
Bedroom AbvGr + Full Bath + Gr Liv Area,9
Bsmt Unf SF + BsmtFin SF 2 + Garage Area,9
Bedroom AbvGr + Full Bath + Heating QC,9
Bsmt Unf SF + BsmtFin SF 1 + Garage Area,9
Bedroom AbvGr + Full Bath + Kitchen Qual,9
Bedroom AbvGr + Exter Qual + Open Porch SF,9
Bedroom AbvGr + Full Bath + Low Qual Fin SF,9
Bsmt Unf SF + Garage Area + Gr Liv Area,9
Bedroom AbvGr + Bsmt Qual + Full Bath,9
Bedroom AbvGr + Heating QC + Open Porch SF,9
BsmtFin SF 1 + Exter Qual + Garage Area,9
Bedroom AbvGr + BsmtFin SF 2 + Full Bath,9
BsmtFin SF 2 + Garage Area + Kitchen Qual,9
BsmtFin SF 2 + Exter Cond + Garage Area,9
BsmtFin SF 2 + Exter Qual + Garage Area,9
BsmtFin SF 2 + Fireplace Qu + Garage Area,9
Bsmt Cond + BsmtFin SF 2 + Garage Area,9
BsmtFin SF 2 + Garage Area + Garage Cond,9
BsmtFin SF 2 + Garage Area + Garage Qual,9
BsmtFin SF 2 + Garage Area + Gr Liv Area,9
BsmtFin SF 2 + Garage Area + Heating QC,9
BsmtFin SF 2 + Garage Area + Low Qual Fin SF,9
BsmtFin SF 1 + Garage Area + Utilities,9
Bsmt Cond + BsmtFin SF 1 + Garage Area,9
BsmtFin SF 2 + Garage Area + Utilities,9
Bsmt Cond + Bsmt Unf SF + Garage Area,9
1st Flr SF + Bedroom AbvGr + Full Bath,9
Bedroom AbvGr + Bsmt Unf SF + Open Porch SF,9
Bedroom AbvGr + BsmtFin SF 1 + Full Bath,9
Bedroom AbvGr + Open Porch SF,9
Bedroom AbvGr + Full Bath,9
1st Flr SF + Bedroom AbvGr + Open Porch SF,9
BsmtFin SF 1 + Garage Area + Low Qual Fin SF,9
Bedroom AbvGr + Kitchen Qual + Open Porch SF,9
Bsmt Unf SF + Garage Area,9
Bsmt Unf SF + Garage Area + Heating QC,9
Bedroom AbvGr + Low Qual Fin SF + Open Porch SF,9
Bsmt Unf SF + Garage Area + Kitchen Qual,9
Bedroom AbvGr + Open Porch SF + Utilities,9
Bsmt Unf SF + Garage Area + Low Qual Fin SF,9
Bsmt Unf SF + Garage Area + Utilities,9
Bedroom AbvGr + Bsmt Unf SF + Full Bath,9
BsmtFin SF 1 + BsmtFin SF 2 + Garage Area,9
Bedroom AbvGr + BsmtFin SF 1 + Open Porch SF,9
BsmtFin SF 1 + Garage Area + Kitchen Qual,9
BsmtFin SF 1 + Exter Cond + Garage Area,9
BsmtFin SF 1 + Garage Area,9
BsmtFin SF 2 + Garage Area,9
BsmtFin SF 1 + Fireplace Qu + Garage Area,9
BsmtFin SF 1 + Garage Area + Garage Cond,9
BsmtFin SF 1 + Garage Area + Garage Qual,9
BsmtFin SF 1 + Garage Area + Gr Liv Area,9
BsmtFin SF 1 + Garage Area + Heating QC,9
Bedroom AbvGr + Bsmt Cond + Full Bath,9
1st Flr SF + Exter Cond + Garage Area,8
1st Flr SF + Garage Area + Garage Cond,8
1st Flr SF + Garage Area,8
1st Flr SF + BsmtFin SF 1 + Garage Area,8
1st Flr SF + Bsmt Cond + Garage Area,8
1st Flr SF + BsmtFin SF 2 + Garage Area,8
1st Flr SF + Exter Qual + Garage Area,8
1st Flr SF + Fireplace Qu + Garage Area,8
1st Flr SF + Garage Area + Garage Qual,8
1st Flr SF + Garage Area + Gr Liv Area,8
1st Flr SF + Garage Area + Heating QC,8
1st Flr SF + Garage Area + Kitchen Qual,8
1st Flr SF + Garage Area + Low Qual Fin SF,8
1st Flr SF + Bsmt Qual + Garage Area,8
1st Flr SF + Garage Area + Utilities,8
1st Flr SF + Bsmt Unf SF + Garage Area,8
Full Bath + Garage Area + Gr Liv Area,7
Bsmt Unf SF + Full Bath + Garage Area,7
BsmtFin SF 2 + Full Bath + Garage Area,7
Exter Cond + Full Bath + Garage Area,7
Bedroom AbvGr + Garage Cars + Gr Liv Area,7
1st Flr SF + Garage Cars + Open Porch SF,7
Bsmt Qual + Full Bath + Garage Area,7
1st Flr SF + Full Bath + Garage Area,7
Bedroom AbvGr + Garage Cars + Garage Qual,7
Bedroom AbvGr + Garage Cars + Garage Cond,7
Bedroom AbvGr + Full Bath + Open Porch SF,7
BsmtFin SF 1 + Full Bath + Garage Area,7
Exter Qual + Full Bath + Garage Area,7
Full Bath + Garage Area + Garage Qual,7
1st Flr SF + Bedroom AbvGr + Garage Cars,7
Fireplace Qu + Full Bath + Garage Area,7
Bedroom AbvGr + Bsmt Cond + Garage Cars,7
Bedroom AbvGr + Fireplace Qu + Garage Cars,7
Bedroom AbvGr + Exter Qual + Garage Cars,7
Bedroom AbvGr + Exter Cond + Garage Cars,7
Full Bath + Garage Area + Garage Cond,7
Full Bath + Garage Area + Utilities,7
Full Bath + Garage Area + Low Qual Fin SF,7
Full Bath + Garage Area + Kitchen Qual,7
Bedroom AbvGr + Bsmt Qual + Garage Cars,7
Full Bath + Garage Area + Heating QC,7
Bsmt Cond + Full Bath + Garage Area,7
Bedroom AbvGr + Garage Cars,7
Bedroom AbvGr + Garage Cars + Utilities,7
Bedroom AbvGr + Garage Cars + Kitchen Qual,7
Bedroom AbvGr + Garage Cars + Heating QC,7
Bedroom AbvGr + Garage Cars + Low Qual Fin SF,7
Full Bath + Garage Area,7
Open Porch SF + Utilities + Wood Deck SF,6
Garage Area + Garage Cond + Open Porch SF,6
1st Flr SF + Exter Cond + Wood Deck SF,6
1st Flr SF + Gr Liv Area + Wood Deck SF,6
Bedroom AbvGr + BsmtFin SF 1 + Garage Cars,6
1st Flr SF + BsmtFin SF 2 + Wood Deck SF,6
Exter Cond + Open Porch SF + Wood Deck SF,6
1st Flr SF + Exter Qual + Wood Deck SF,6
Bsmt Cond + Open Porch SF + Wood Deck SF,6
1st Flr SF + Garage Qual + Wood Deck SF,6
Low Qual Fin SF + Open Porch SF + Wood Deck SF,6
1st Flr SF + Garage Cond + Wood Deck SF,6
1st Flr SF + Utilities + Wood Deck SF,6
Bsmt Qual + Open Porch SF + Wood Deck SF,6
Bedroom AbvGr + BsmtFin SF 2 + Garage Cars,6
Garage Cond + Open Porch SF + Wood Deck SF,6
Kitchen Qual + Open Porch SF + Wood Deck SF,6
BsmtFin SF 2 + Garage Area + Open Porch SF,6
Exter Cond + Garage Area + Open Porch SF,6
Garage Area + Low Qual Fin SF + Open Porch SF,6
Full Bath + Garage Cars + Open Porch SF,6
Garage Qual + Open Porch SF + Wood Deck SF,6
Garage Area + Open Porch SF,6
Bsmt Qual + Garage Area + Open Porch SF,6
BsmtFin SF 2 + Open Porch SF + Wood Deck SF,6
Exter Qual + Garage Area + Open Porch SF,6
Heating QC + Open Porch SF + Wood Deck SF,6
1st Flr SF + Wood Deck SF,6
1st Flr SF + Fireplace Qu + Wood Deck SF,6
1st Flr SF + Heating QC + Wood Deck SF,6
BsmtFin SF 1 + Open Porch SF + Wood Deck SF,6
Garage Area + Gr Liv Area + Open Porch SF,6
Bsmt Unf SF + Open Porch SF + Wood Deck SF,6
Exter Qual + Open Porch SF + Wood Deck SF,6
1st Flr SF + Bsmt Qual + Wood Deck SF,6
1st Flr SF + Bsmt Cond + Wood Deck SF,6
Garage Area + Kitchen Qual + Open Porch SF,6
1st Flr SF + Bsmt Unf SF + Wood Deck SF,6
Garage Area + Open Porch SF + Utilities,6
Fireplace Qu + Garage Area + Open Porch SF,6
1st Flr SF + Kitchen Qual + Wood Deck SF,6
1st Flr SF + BsmtFin SF 1 + Wood Deck SF,6
BsmtFin SF 1 + Garage Area + Open Porch SF,6
Garage Area + Heating QC + Open Porch SF,6
Gr Liv Area + Open Porch SF + Wood Deck SF,6
Bedroom AbvGr + Bsmt Unf SF + Garage Cars,6
Bsmt Cond + Garage Area + Open Porch SF,6
Garage Area + Garage Qual + Open Porch SF,6
1st Flr SF + Low Qual Fin SF + Wood Deck SF,6
Fireplace Qu + Open Porch SF + Wood Deck SF,6
Open Porch SF + Wood Deck SF,6
Bsmt Unf SF + Garage Area + Open Porch SF,6
Bsmt Unf SF + Full Bath + Half Bath,5
Full Bath + Utilities + Wood Deck SF,5
Bedroom AbvGr + Garage Area,5
Full Bath + Half Bath,5
Exter Qual + Full Bath + Half Bath,5
Fireplace Qu + Full Bath + Wood Deck SF,5
Full Bath + Low Qual Fin SF + Wood Deck SF,5
Full Bath + Garage Cond + Wood Deck SF,5
Bsmt Cond + Full Bath + Wood Deck SF,5
Full Bath + Kitchen Qual + Wood Deck SF,5
Full Bath + Heating QC + Wood Deck SF,5
Exter Cond + Full Bath + Half Bath,5
Bsmt Qual + Full Bath + Half Bath,5
Exter Qual + Full Bath + Wood Deck SF,5
Full Bath + Gr Liv Area + Wood Deck SF,5
Full Bath + Garage Qual + Wood Deck SF,5
1st Flr SF + Garage Area + Open Porch SF,5
Bsmt Cond + Full Bath + Half Bath,5
Full Bath + Gr Liv Area + Half Bath,5
Full Bath + Half Bath + Kitchen Qual,5
Full Bath + Half Bath + Low Qual Fin SF,5
Bedroom AbvGr + BsmtFin SF 1 + Garage Area,5
Bedroom AbvGr + Exter Cond + Garage Area,5
Bedroom AbvGr + Exter Qual + Garage Area,5
Full Bath + Half Bath + Utilities,5
Bedroom AbvGr + Bsmt Unf SF + Garage Area,5
Bsmt Unf SF + Full Bath + Wood Deck SF,5
Bedroom AbvGr + Fireplace Qu + Garage Area,5
Bedroom AbvGr + Bsmt Qual + Garage Area,5
Full Bath + Half Bath + Heating QC,5
BsmtFin SF 2 + Full Bath + Wood Deck SF,5
Bedroom AbvGr + Garage Area + Garage Cond,5
Bedroom AbvGr + Garage Area + Garage Qual,5
Bedroom AbvGr + Garage Area + Gr Liv Area,5
BsmtFin SF 1 + Full Bath + Wood Deck SF,5
1st Flr SF + Full Bath + Half Bath,5
Bedroom AbvGr + Garage Area + Heating QC,5
Exter Cond + Full Bath + Wood Deck SF,5
Bsmt Qual + Full Bath + Wood Deck SF,5
Bedroom AbvGr + Bsmt Cond + Garage Area,5
BsmtFin SF 1 + Full Bath + Half Bath,5
1st Flr SF + Bedroom AbvGr + Garage Area,5
Full Bath + Wood Deck SF,5
1st Flr SF + Full Bath + Wood Deck SF,5
Full Bath + Garage Qual + Half Bath,5
Full Bath + Garage Cond + Half Bath,5
Fireplace Qu + Full Bath + Half Bath,5
Bedroom AbvGr + Garage Area + Utilities,5
Bedroom AbvGr + Garage Area + Low Qual Fin SF,5
Bedroom AbvGr + Garage Area + Kitchen Qual,5
Bedroom AbvGr + BsmtFin SF 2 + Garage Area,5
Bedroom AbvGr + Garage Cars + Open Porch SF,4
Bedroom AbvGr + Full Bath + Garage Cars,4
1st Flr SF + Open Porch SF + Wood Deck SF,4
BsmtFin SF 2 + Full Bath + Half Bath,4
Full Bath + Garage Area + Open Porch SF,4
Bedroom AbvGr + Garage Area + Open Porch SF,4
Bedroom AbvGr + Full Bath + Garage Area,4
BsmtFin SF 2 + Gr Liv Area + Screen Porch,3
BsmtFin SF 1 + Gr Liv Area + Screen Porch,3
Heating QC + Low Qual Fin SF + Screen Porch,3
BsmtFin SF 1 + Garage Qual + Screen Porch,3
Heating QC + Kitchen Qual + Screen Porch,3
BsmtFin SF 2 + Fireplace Qu + Screen Porch,3
BsmtFin SF 1 + Screen Porch,3
Heating QC + Screen Porch + Utilities,3
BsmtFin SF 1 + Heating QC + Screen Porch,3
BsmtFin SF 2 + Garage Qual + Screen Porch,3
BsmtFin SF 1 + Low Qual Fin SF + Screen Porch,3
BsmtFin SF 1 + Screen Porch + Utilities,3
BsmtFin SF 2 + Garage Cond + Screen Porch,3
Kitchen Qual + Low Qual Fin SF + Screen Porch,3
BsmtFin SF 2 + Exter Cond + Screen Porch,3
BsmtFin SF 2 + Exter Qual + Screen Porch,3
Kitchen Qual + Screen Porch + Utilities,3
Low Qual Fin SF + Screen Porch + Utilities,3
BsmtFin SF 1 + Kitchen Qual + Screen Porch,3
Garage Qual + Gr Liv Area + Screen Porch,3
BsmtFin SF 2 + Heating QC + Screen Porch,3
BsmtFin SF 2 + Kitchen Qual + Screen Porch,3
Exter Qual + Screen Porch + Utilities,3
Garage Qual + Screen Porch + Utilities,3
Fireplace Qu + Garage Cond + Screen Porch,3
Fireplace Qu + Garage Qual + Screen Porch,3
Garage Qual + Low Qual Fin SF + Screen Porch,3
Fireplace Qu + Gr Liv Area + Screen Porch,3
Garage Qual + Kitchen Qual + Screen Porch,3
Garage Qual + Heating QC + Screen Porch,3
Fireplace Qu + Heating QC + Screen Porch,3
Fireplace Qu + Kitchen Qual + Screen Porch,3
Fireplace Qu + Low Qual Fin SF + Screen Porch,3
Fireplace Qu + Screen Porch + Utilities,3
1st Flr SF + Garage Cars + Wood Deck SF,3
Garage Cond + Garage Qual + Screen Porch,3
Garage Cond + Gr Liv Area + Screen Porch,3
Garage Cond + Heating QC + Screen Porch,3
Garage Cond + Kitchen Qual + Screen Porch,3
Garage Cond + Low Qual Fin SF + Screen Porch,3
Garage Cond + Screen Porch + Utilities,3
Exter Qual + Low Qual Fin SF + Screen Porch,3
Exter Qual + Kitchen Qual + Screen Porch,3
Exter Qual + Heating QC + Screen Porch,3
Exter Cond + Heating QC + Screen Porch,3
BsmtFin SF 2 + Low Qual Fin SF + Screen Porch,3
BsmtFin SF 2 + Screen Porch + Utilities,3
Exter Cond + Exter Qual + Screen Porch,3
Exter Cond + Fireplace Qu + Screen Porch,3
Exter Cond + Garage Cond + Screen Porch,3
Exter Cond + Garage Qual + Screen Porch,3
Exter Cond + Gr Liv Area + Screen Porch,3
Gr Liv Area + Screen Porch + Utilities,3
Exter Cond + Kitchen Qual + Screen Porch,3
Exter Qual + Gr Liv Area + Screen Porch,3
Exter Cond + Low Qual Fin SF + Screen Porch,3
Exter Cond + Screen Porch + Utilities,3
Exter Qual + Fireplace Qu + Screen Porch,3
Gr Liv Area + Low Qual Fin SF + Screen Porch,3
Gr Liv Area + Kitchen Qual + Screen Porch,3
Exter Qual + Garage Cond + Screen Porch,3
Gr Liv Area + Heating QC + Screen Porch,3
Exter Qual + Garage Qual + Screen Porch,3
BsmtFin SF 1 + Garage Cond + Screen Porch,3
Bsmt Unf SF + Screen Porch,3
Low Qual Fin SF + Screen Porch,3
Bsmt Cond + Heating QC + Screen Porch,3
Bsmt Qual + Gr Liv Area + Screen Porch,3
Bsmt Qual + Garage Qual + Screen Porch,3
Bsmt Qual + Garage Cond + Screen Porch,3
Fireplace Qu + Screen Porch,3
Exter Qual + Screen Porch,3
Full Bath + Garage Cars + Half Bath,3
Bsmt Qual + Fireplace Qu + Screen Porch,3
Bsmt Qual + Exter Qual + Screen Porch,3
Bsmt Qual + Exter Cond + Screen Porch,3
Bsmt Qual + BsmtFin SF 2 + Screen Porch,3
Bsmt Qual + BsmtFin SF 1 + Screen Porch,3
Bsmt Qual + Bsmt Unf SF + Screen Porch,3
Bsmt Cond + Screen Porch + Utilities,3
Bsmt Cond + Low Qual Fin SF + Screen Porch,3
Exter Cond + Screen Porch,3
Bsmt Qual + Kitchen Qual + Screen Porch,3
Bsmt Cond + Screen Porch,3
Bsmt Cond + Gr Liv Area + Screen Porch,3
Bsmt Cond + Garage Qual + Screen Porch,3
Bsmt Cond + Garage Cond + Screen Porch,3
Bsmt Cond + Fireplace Qu + Screen Porch,3
Bsmt Cond + Exter Qual + Screen Porch,3
Bsmt Cond + Exter Cond + Screen Porch,3
Bsmt Cond + BsmtFin SF 2 + Screen Porch,3
Full Bath + Open Porch SF + Wood Deck SF,3
Bsmt Cond + BsmtFin SF 1 + Screen Porch,3
Bsmt Cond + Bsmt Unf SF + Screen Porch,3
Bsmt Cond + Bsmt Qual + Screen Porch,3
Kitchen Qual + Screen Porch,3
BsmtFin SF 2 + Screen Porch,3
Bsmt Qual + Heating QC + Screen Porch,3
Bsmt Cond + Kitchen Qual + Screen Porch,3
Bsmt Qual + Low Qual Fin SF + Screen Porch,3
Bsmt Unf SF + Garage Cond + Screen Porch,3
Heating QC + Screen Porch,3
BsmtFin SF 1 + Fireplace Qu + Screen Porch,3
BsmtFin SF 1 + Exter Qual + Screen Porch,3
BsmtFin SF 1 + Exter Cond + Screen Porch,3
BsmtFin SF 1 + BsmtFin SF 2 + Screen Porch,3
Gr Liv Area + Screen Porch,3
Bsmt Unf SF + Screen Porch + Utilities,3
Bsmt Unf SF + Low Qual Fin SF + Screen Porch,3
Bsmt Unf SF + Kitchen Qual + Screen Porch,3
Bsmt Unf SF + Heating QC + Screen Porch,3
Garage Qual + Screen Porch,3
Bsmt Unf SF + Gr Liv Area + Screen Porch,3
Bsmt Unf SF + Garage Qual + Screen Porch,3
Screen Porch + Utilities,3
Garage Cond + Screen Porch,3
Bsmt Qual + Screen Porch,3
Bsmt Unf SF + BsmtFin SF 1 + Screen Porch,3
Bsmt Unf SF + Exter Cond + Screen Porch,3
Bsmt Unf SF + Exter Qual + Screen Porch,3
Bsmt Unf SF + Fireplace Qu + Screen Porch,3
Bsmt Unf SF + BsmtFin SF 2 + Screen Porch,3
Bsmt Qual + Screen Porch + Utilities,3
Fireplace Qu + Gr Liv Area + Kitchen AbvGr,2
Full Bath + Gr Liv Area + Kitchen AbvGr,2
Full Bath + Garage Qual + Kitchen AbvGr,2
Full Bath + Garage Cond + Kitchen AbvGr,2
Fireplace Qu + Kitchen AbvGr + Utilities,2
Garage Qual + Kitchen AbvGr + Low Qual Fin SF,2
Fireplace Qu + Kitchen AbvGr + Open Porch SF,2
Fireplace Qu + Kitchen AbvGr + Low Qual Fin SF,2
Fireplace Qu + Kitchen AbvGr + Kitchen Qual,2
Fireplace Qu + Heating QC + Kitchen AbvGr,2
Exter Qual + Heating QC + Kitchen AbvGr,2
Exter Qual + Gr Liv Area + Kitchen AbvGr,2
Fireplace Qu + Garage Qual + Kitchen AbvGr,2
Fireplace Qu + Garage Cond + Kitchen AbvGr,2
Full Bath + Heating QC + Kitchen AbvGr,2
Fireplace Qu + Full Bath + Kitchen AbvGr,2
Exter Qual + Garage Qual + Kitchen AbvGr,2
Exter Qual + Kitchen AbvGr + Utilities,2
Exter Qual + Kitchen AbvGr + Open Porch SF,2
Exter Qual + Kitchen AbvGr + Low Qual Fin SF,2
Exter Qual + Kitchen AbvGr + Kitchen Qual,2
Exter Qual + Garage Cond + Kitchen AbvGr,2
Full Bath + Kitchen AbvGr + Utilities,2
Full Bath + Kitchen AbvGr + Kitchen Qual,2
Full Bath + Kitchen AbvGr + Low Qual Fin SF,2
Exter Qual + Fireplace Qu + Kitchen AbvGr,2
Garage Qual + Kitchen AbvGr + Utilities,2
Gr Liv Area + Heating QC + Kitchen AbvGr,2
Garage Cars + Heating QC + Screen Porch,2
Garage Qual + Kitchen AbvGr + Kitchen Qual,2
Garage Qual + Heating QC + Kitchen AbvGr,2
Garage Qual + Gr Liv Area + Kitchen AbvGr,2
Garage Cars + Low Qual Fin SF + Screen Porch,2
Garage Cars + Screen Porch + Utilities,2
Garage Cars + Gr Liv Area + Screen Porch,2
Garage Qual + Kitchen AbvGr + Open Porch SF,2
Garage Cars + Open Porch SF + Wood Deck SF,2
Garage Cond + Kitchen AbvGr + Utilities,2
Garage Cond + Kitchen AbvGr + Open Porch SF,2
Garage Cond + Kitchen AbvGr + Low Qual Fin SF,2
Garage Cond + Kitchen AbvGr + Kitchen Qual,2
Garage Cond + Heating QC + Kitchen AbvGr,2
Garage Cond + Gr Liv Area + Kitchen AbvGr,2
Garage Cond + Garage Qual + Kitchen AbvGr,2
Garage Cars + Kitchen Qual + Screen Porch,2
Full Bath + Kitchen AbvGr + Open Porch SF,2
Exter Qual + Full Bath + Kitchen AbvGr,2
Enclosed Porch + Fireplace Qu,2
Exter Cond + Kitchen AbvGr + Utilities,2
Bsmt Unf SF + Full Bath + Kitchen AbvGr,2
BsmtFin SF 1 + Fireplace Qu + Kitchen AbvGr,2
BsmtFin SF 1 + Exter Qual + Kitchen AbvGr,2
BsmtFin SF 1 + Exter Cond + Kitchen AbvGr,2
BsmtFin SF 1 + BsmtFin SF 2 + Kitchen AbvGr,2
Bsmt Unf SF + Kitchen AbvGr + Utilities,2
Bsmt Unf SF + Kitchen AbvGr + Open Porch SF,2
Bsmt Unf SF + Kitchen AbvGr + Low Qual Fin SF,2
Bsmt Unf SF + Kitchen AbvGr + Kitchen Qual,2
Bsmt Unf SF + Heating QC + Kitchen AbvGr,2
Bsmt Unf SF + Gr Liv Area + Kitchen AbvGr,2
Bsmt Unf SF + Garage Qual + Kitchen AbvGr,2
Bsmt Unf SF + Garage Cond + Kitchen AbvGr,2
Bsmt Unf SF + Fireplace Qu + Kitchen AbvGr,2
Exter Cond + Kitchen AbvGr + Open Porch SF,2
Bsmt Unf SF + Exter Qual + Kitchen AbvGr,2
Bsmt Unf SF + Exter Cond + Kitchen AbvGr,2
Bsmt Unf SF + BsmtFin SF 1 + Kitchen AbvGr,2
Bsmt Qual + Kitchen AbvGr + Utilities,2
Bsmt Qual + Kitchen AbvGr + Open Porch SF,2
Bsmt Qual + Kitchen AbvGr + Low Qual Fin SF,2
Bsmt Qual + Kitchen AbvGr + Kitchen Qual,2
Bsmt Qual + Heating QC + Kitchen AbvGr,2
Bsmt Qual + Gr Liv Area + Kitchen AbvGr,2
Bsmt Qual + Garage Qual + Kitchen AbvGr,2
Bsmt Qual + Garage Cond + Kitchen AbvGr,2
Bsmt Qual + Full Bath + Kitchen AbvGr,2
BsmtFin SF 1 + Full Bath + Kitchen AbvGr,2
BsmtFin SF 1 + Garage Cond + Kitchen AbvGr,2
BsmtFin SF 1 + Garage Qual + Kitchen AbvGr,2
BsmtFin SF 1 + Gr Liv Area + Kitchen AbvGr,2
Exter Cond + Kitchen AbvGr + Low Qual Fin SF,2
Exter Cond + Kitchen AbvGr + Kitchen Qual,2
Exter Cond + Heating QC + Kitchen AbvGr,2
Exter Cond + Gr Liv Area + Kitchen AbvGr,2
Exter Cond + Garage Qual + Kitchen AbvGr,2
Exter Cond + Garage Cond + Kitchen AbvGr,2
Exter Cond + Full Bath + Kitchen AbvGr,2
Exter Cond + Fireplace Qu + Kitchen AbvGr,2
Exter Cond + Exter Qual + Kitchen AbvGr,2
BsmtFin SF 2 + Kitchen AbvGr + Utilities,2
BsmtFin SF 2 + Kitchen AbvGr + Open Porch SF,2
BsmtFin SF 2 + Kitchen AbvGr + Low Qual Fin SF,2
BsmtFin SF 2 + Kitchen AbvGr + Kitchen Qual,2
BsmtFin SF 2 + Heating QC + Kitchen AbvGr,2
BsmtFin SF 2 + Gr Liv Area + Kitchen AbvGr,2
BsmtFin SF 2 + Garage Qual + Kitchen AbvGr,2
BsmtFin SF 2 + Garage Cond + Kitchen AbvGr,2
BsmtFin SF 2 + Full Bath + Kitchen AbvGr,2
BsmtFin SF 2 + Fireplace Qu + Kitchen AbvGr,2
BsmtFin SF 2 + Exter Qual + Kitchen AbvGr,2
BsmtFin SF 1 + Kitchen AbvGr + Utilities,2
BsmtFin SF 1 + Kitchen AbvGr + Open Porch SF,2
BsmtFin SF 1 + Kitchen AbvGr + Low Qual Fin SF,2
BsmtFin SF 1 + Kitchen AbvGr + Kitchen Qual,2
BsmtFin SF 1 + Heating QC + Kitchen AbvGr,2
BsmtFin SF 2 + Exter Cond + Kitchen AbvGr,2
Enclosed Porch + Heating QC + Kitchen Qual,2
Gr Liv Area + Kitchen AbvGr + Kitchen Qual,2
Enclosed Porch + Exter Qual + Fireplace Qu,2
Bsmt Qual + Enclosed Porch + Kitchen Qual,2
Bsmt Qual + Enclosed Porch + Low Qual Fin SF,2
Bsmt Qual + Enclosed Porch + Utilities,2
Enclosed Porch + Exter Cond + Exter Qual,2
Enclosed Porch + Exter Cond + Fireplace Qu,2
Enclosed Porch + Exter Cond + Garage Cond,2
Enclosed Porch + Exter Cond + Garage Qual,2
Enclosed Porch + Exter Cond + Gr Liv Area,2
Enclosed Porch + Exter Cond + Heating QC,2
Enclosed Porch + Exter Cond + Kitchen Qual,2
Enclosed Porch + Exter Cond + Low Qual Fin SF,2
Enclosed Porch + Exter Cond + Utilities,2
Enclosed Porch + Exter Qual + Garage Cond,2
Enclosed Porch + Garage Cond + Garage Qual,2
Enclosed Porch + Exter Qual + Garage Qual,2
Enclosed Porch + Exter Qual + Gr Liv Area,2
Enclosed Porch + Exter Qual + Heating QC,2
Enclosed Porch + Exter Qual + Kitchen Qual,2
Enclosed Porch + Exter Qual + Low Qual Fin SF,2
Enclosed Porch + Exter Qual + Utilities,2
Enclosed Porch + Fireplace Qu + Garage Cond,2
Enclosed Porch + Fireplace Qu + Garage Qual,2
Enclosed Porch + Fireplace Qu + Gr Liv Area,2
Enclosed Porch + Fireplace Qu + Heating QC,2
Enclosed Porch + Fireplace Qu + Kitchen Qual,2
Enclosed Porch + Fireplace Qu + Low Qual Fin SF,2
Bsmt Qual + Enclosed Porch + Heating QC,2
Bsmt Qual + Enclosed Porch + Gr Liv Area,2
Bsmt Qual + Enclosed Porch + Garage Qual,2
Bsmt Qual + Enclosed Porch + Garage Cond,2
Enclosed Porch + Garage Qual,2
Enclosed Porch + Exter Qual,2
Enclosed Porch + Gr Liv Area,2
Enclosed Porch + Exter Cond,2
Enclosed Porch + Heating QC,2
Bsmt Qual + Enclosed Porch,2
Enclosed Porch + Kitchen Qual,2
Enclosed Porch + Low Qual Fin SF,2
Enclosed Porch + Utilities,2
Bsmt Cond + Enclosed Porch,2
